0,2.2,2,,x (in G's),y (in G's),z (in G's)
,,,,-0.014359,-1.005783,-0.232788
,,,,-0.048218,-1.086456,-0.258469
,,,,-0.133469,-1.256729,-0.245514
,,,,-0.23616,-1.162979,-0.09436
,,,,-0.221725,-1.001556,-0.067078
,,,,-0.259064,-0.947922,-0.029343
,,,,-0.239319,-0.943329,-0.033951
,,,,-0.221161,-0.895737,-0.055222
,,,,-0.220993,-0.860413,-0.074188
,,,,-0.230286,-0.888748,-0.092468
,,,,-0.222015,-0.927597,-0.120804
,,,,-0.227493,-0.925064,-0.11676
,,,,-0.225403,-0.898056,-0.159119
,,,,-0.21019,-0.892593,-0.17569
,,,,-0.197952,-0.939087,-0.20076
,,,,-0.191498,-0.998337,-0.238602
,,,,-0.182053,-1.032516,-0.263306
,,,,-0.124954,-1.135391,-0.234024
,,,,-0.064163,-1.268356,-0.211411
,,,,-0.052811,-0.987656,-0.027023
,,,,-0.008102,-1.097717,-0.000244
,,,,-0.014328,-1.031311,-0.061295
,,,,-0.018066,-0.865021,-0.035477
,,,,-0.019653,-0.908997,-0.047348
,,,,0.008804,-0.926849,-0.108109
,,,,-0.015793,-0.931549,-0.134018
,,,,0.021103,-0.915787,-0.150528
,,,,0.030807,-0.958893,-0.17543
,,,,-0.012543,-0.964203,-0.235199
,,,,-0.019791,-0.989655,-0.229004
,,,,-0.058609,-1.055405,-0.246567
,,,,-0.11113,-0.988312,-0.214218
,,,,-0.166962,-1.250473,-0.125916
,,,,-0.229218,-1.202332,-0.041489
,,,,-0.240158,-0.800522,0.002579
,,,,-0.172333,-1.092896,-0.093079
,,,,-0.186127,-0.917358,-0.086121
,,,,-0.166473,-0.785522,-0.084076
,,,,-0.164917,-0.860214,-0.120453
,,,,-0.187241,-0.861465,-0.162537
,,,,-0.195175,-0.866623,-0.190582
,,,,-0.178253,-0.900589,-0.198593
,,,,-0.197617,-0.941513,-0.213135
,,,,-0.161179,-1.018173,-0.209732
,,,,-0.141159,-1.087677,-0.223999
,,,,-0.155273,-1.077118,-0.200592
,,,,-0.095444,-1.415817,-0.147903
,,,,0.073975,-1.124069,0.015045
,,,,0.044067,-1.001465,-0.020142
,,,,0.00528,-1.06517,-0.016006
,,,,-0.076889,-0.852066,-0.067368
,,,,0.001251,-0.763321,-0.079651
,,,,-0.017853,-0.870071,-0.119293
,,,,-0.014099,-0.904495,-0.113205
,,,,-0.00943,-0.925247,-0.115814
,,,,-0.006302,-0.962112,-0.133377
,,,,-0.036194,-0.985992,-0.160034
,,,,-0.06218,-1.0858,-0.167862
,,,,-0.121216,-1.176498,-0.231384
,,,,-0.121231,-1.17186,-0.176407
,,,,-0.084579,-1.253937,-0.096954
,,,,-0.248413,-1.060776,-0.047363
,,,,-0.219788,-0.852753,0.042175
,,,,-0.249573,-0.93399,-0.023102
,,,,-0.20636,-0.947311,-0.049652
,,,,-0.164566,-0.872055,-0.037781
,,,,-0.116074,-0.823334,-0.085541
,,,,-0.164246,-0.857971,-0.113617
,,,,-0.186569,-0.93927,-0.171799
,,,,-0.190277,-0.919846,-0.174683
,,,,-0.166611,-0.968964,-0.21434
,,,,-0.162537,-0.95195,-0.197601
,,,,-0.133469,-1.031219,-0.188599
,,,,-0.16066,-1.156967,-0.259186
,,,,-0.119904,-1.148605,-0.140717
,,,,-0.054581,-1.372162,-0.183487
,,,,-0.014984,-0.867142,0.059662
,,,,0.01236,-1.045929,-0.033356
,,,,-0.028503,-1.05188,-0.047531
,,,,-0.049866,-0.816269,-0.045334
,,,,-0.021133,-0.833054,-0.097626
,,,,-0.017883,-0.915665,-0.117432
,,,,0.001984,-0.954391,-0.115646
,,,,-0.006729,-0.932022,-0.156357
,,,,-0.015839,-0.950729,-0.160187
,,,,-0.057114,-0.976532,-0.175797
,,,,-0.10582,-1.034729,-0.190079
,,,,-0.143112,-1.118317,-0.206116
,,,,-0.114563,-1.168488,-0.133286
,,,,-0.131424,-1.45285,-0.14418
,,,,-0.337585,-0.95108,0.014709
,,,,-0.212158,-0.875122,0.09642
,,,,-0.28746,-0.944382,-0.042114
,,,,-0.225891,-0.875916,-0.02533
,,,,-0.145737,-0.824432,-0.012085
,,,,-0.14209,-0.887375,-0.063751
,,,,-0.1828,-0.939423,-0.079575
,,,,-0.245636,-0.929977,-0.141068
,,,,-0.166794,-0.956223,-0.130249
,,,,-0.141647,-0.945099,-0.140091
,,,,-0.13678,-0.962463,-0.142899
,,,,-0.16423,-0.995224,-0.171463
,,,,-0.145721,-1.089203,-0.202103
,,,,-0.137558,-1.139023,-0.182129
,,,,-0.130981,-1.382217,-0.228699
,,,,-0.02034,-0.988922,-0.014511
,,,,0.052002,-0.901367,-0.024185
,,,,0.036682,-1.011917,-0.005554
,,,,-0.018829,-0.948212,-0.066467
,,,,-0.010544,-0.845596,-0.09137
,,,,-0.013672,-0.971786,-0.07579
,,,,-0.007202,-0.935669,-0.122559
,,,,0.025299,-0.898026,-0.093964
,,,,-0.002014,-0.887848,-0.160797
,,,,-0.011627,-0.966125,-0.164856
,,,,-0.091476,-1.079834,-0.202667
,,,,-0.096725,-1.100388,-0.192596
,,,,-0.168472,-1.101456,-0.183502
,,,,-0.09375,-1.183472,-0.100784
,,,,-0.14357,-1.249298,-0.038651
,,,,-0.28006,-0.786423,0.054611
,,,,-0.173843,-0.948303,-0.036407
,,,,-0.245361,-0.943497,-0.065948
,,,,-0.170776,-0.824921,-0.036758
,,,,-0.147003,-0.835876,-0.080948
,,,,-0.168686,-0.904495,-0.072556
,,,,-0.21698,-0.917252,-0.126968
,,,,-0.185287,-0.920517,-0.133911
,,,,-0.180908,-0.913712,-0.136108
,,,,-0.164322,-0.93988,-0.155655
,,,,-0.165878,-1.029526,-0.157425
,,,,-0.200653,-1.124771,-0.210098
,,,,-0.197754,-1.103287,-0.175903
,,,,-0.081039,-1.380615,-0.205917
,,,,-0.066681,-0.969421,0.017136
,,,,0.05246,-1.040741,-0.025833
,,,,-0.052109,-1.022278,-0.050797
,,,,-0.058655,-0.812347,-0.059586
,,,,0.029419,-0.849289,-0.071472
,,,,-0.012482,-0.961151,-0.095337
,,,,0.00032,-0.930527,-0.102203
,,,,-0.000168,-0.95047,-0.141083
,,,,-0.022659,-0.94046,-0.151596
,,,,-0.027512,-0.979248,-0.170868
,,,,-0.057327,-1.039383,-0.195114
,,,,-0.109161,-1.120911,-0.233307
,,,,-0.1492,-1.035339,-0.182129
,,,,-0.11673,-1.204163,-0.113419
,,,,-0.166962,-1.227676,-0.121185
,,,,-0.23735,-0.785492,0.023682
,,,,-0.18512,-0.949112,-0.026337
,,,,-0.218277,-0.993195,-0.068573
,,,,-0.152344,-0.848984,-0.059723
,,,,-0.137955,-0.836731,-0.083801
,,,,-0.138245,-0.92131,-0.122314
,,,,-0.173721,-0.951111,-0.162033
,,,,-0.174316,-0.914841,-0.175781
,,,,-0.134537,-0.93924,-0.188736
,,,,-0.117523,-0.941772,-0.198257
,,,,-0.126282,-0.960007,-0.179764
,,,,-0.128555,-1.059845,-0.222778
,,,,-0.134583,-1.090851,-0.22377
,,,,-0.105057,-1.138458,-0.140991
,,,,-0.019775,-1.326614,-0.199615
,,,,-0.035965,-0.886475,0.039093
,,,,0.029785,-1.071503,-0.043808
,,,,-0.060989,-0.998871,-0.078766
,,,,-0.029465,-0.800522,-0.06076
,,,,0.013657,-0.88205,-0.076843
,,,,-0.014099,-0.952362,-0.113815
,,,,-0.014709,-0.934296,-0.119843
,,,,-0.00737,-0.929489,-0.146973
,,,,-0.016113,-0.942139,-0.151703
,,,,-0.035858,-0.978073,-0.174881
,,,,-0.055847,-1.041626,-0.197952
,,,,-0.121109,-1.134995,-0.258438
,,,,-0.127243,-1.141068,-0.147552
,,,,-0.096191,-1.36763,-0.17775
,,,,-0.30304,-0.956497,-0.034103
,,,,-0.191223,-0.896011,0.037231
,,,,-0.224167,-0.981033,-0.032516
,,,,-0.202484,-0.881134,-0.064407
,,,,-0.173889,-0.819504,-0.036179
,,,,-0.136429,-0.878876,-0.106506
,,,,-0.206406,-0.923798,-0.117462
,,,,-0.194489,-0.939774,-0.134766
,,,,-0.176437,-0.922668,-0.168961
,,,,-0.146988,-0.934845,-0.17601
,,,,-0.155762,-0.969513,-0.1763
,,,,-0.169479,-1.028198,-0.175797
,,,,-0.1539,-1.105362,-0.208206
,,,,-0.183426,-1.119186,-0.185959
,,,,-0.118851,-1.388,-0.191254
,,,,-0.071243,-0.953766,-0.003204
,,,,0.047073,-0.971207,-0.035599
,,,,-0.051483,-1.036652,-0.05159
,,,,-0.05928,-0.813309,-0.052505
,,,,-0.006424,-0.858353,-0.084229
,,,,-0.014511,-0.967026,-0.125336
,,,,-0.011978,-0.960144,-0.120712
,,,,-0.004196,-0.92247,-0.155579
,,,,-0.006226,-0.905518,-0.167725
,,,,-0.017349,-0.994308,-0.186661
,,,,-0.057236,-1.048965,-0.198685
,,,,-0.106079,-1.121078,-0.254349
,,,,-0.075928,-1.160446,-0.156906
,,,,-0.111053,-1.358047,-0.192398
,,,,-0.281097,-1.007828,-0.07309
,,,,-0.172165,-0.839935,0.047455
,,,,-0.219711,-0.972107,-0.051239
,,,,-0.171539,-0.923935,-0.063431
,,,,-0.186188,-0.832825,-0.074615
,,,,-0.130783,-0.874313,-0.081207
,,,,-0.165207,-0.919861,-0.109467
,,,,-0.201889,-0.949951,-0.136627
,,,,-0.182327,-0.958191,-0.145386
,,,,-0.161972,-0.918228,-0.162476
,,,,-0.145523,-0.922089,-0.163803
,,,,-0.163254,-0.979202,-0.168716
,,,,-0.138855,-1.105484,-0.215836
,,,,-0.158737,-1.025406,-0.193359
,,,,-0.139465,-1.211838,-0.117523
,,,,-0.041,-1.197906,-0.153275
,,,,-0.078964,-0.856094,-0.032043
,,,,0.064819,-0.948044,-0.043182
,,,,-0.002304,-1.060852,-0.045609
,,,,-0.056107,-0.914093,-0.095993
,,,,-0.016785,-0.844681,-0.093307
,,,,-0.004929,-0.936752,-0.097504
,,,,-0.00502,-0.965439,-0.126358
,,,,-0.01561,-0.958511,-0.140762
,,,,-0.033691,-0.952301,-0.158249
,,,,-0.077026,-0.981216,-0.169373
,,,,-0.053696,-1.023209,-0.164108
,,,,-0.095078,-1.055374,-0.197678
,,,,-0.117096,-1.05455,-0.163177
,,,,-0.156479,-1.245621,-0.101196
,,,,-0.248505,-1.221497,-0.10434
,,,,-0.323227,-0.926865,0.029282
,,,,-0.286758,-0.886505,0.028992
,,,,-0.302765,-0.859924,0.031387
,,,,-0.293137,-0.872177,-0.040405
,,,,-0.27449,-0.851624,-0.012985
,,,,-0.31955,-0.890701,-0.029968
,,,,-0.353973,-0.894897,-0.005646
,,,,-0.308701,-0.945465,-0.021469
,,,,-0.263947,-0.894287,-0.057465
,,,,-0.208496,-0.948822,-0.079926
,,,,-0.207001,-1.04129,-0.127502
,,,,-0.152649,-1.055328,-0.150452
,,,,-0.116745,-1.092941,-0.120346
,,,,-0.171646,-1.184097,-0.07373
,,,,-0.036942,-1.139618,-0.056839
,,,,-0.032394,-0.738953,0.021393
,,,,-0.002197,-0.999954,-0.014847
,,,,-0.049744,-1.175674,-0.050766
,,,,-0.099716,-0.896301,-0.083664
,,,,-0.016541,-0.869141,-0.061844
,,,,-0.03125,-0.957916,-0.117935
,,,,-0.017273,-0.995209,-0.13472
,,,,-0.072906,-0.999405,-0.1371
,,,,-0.043533,-1.002747,-0.149826
,,,,-0.034851,-0.989838,-0.126663
,,,,-0.046219,-0.982574,-0.168121
,,,,-0.0168,-1.005615,-0.165314
,,,,-0.036285,-0.942749,-0.219833
,,,,-0.035461,-0.980545,-0.187408
,,,,-0.054138,-1.336792,-0.217789
,,,,-0.240967,-1.009064,-0.184082
,,,,-0.189606,-0.960953,-0.068008
,,,,-0.218475,-0.866486,-0.042206
,,,,-0.250809,-0.92804,-0.043335
,,,,-0.315842,-0.978516,-0.046341
,,,,-0.281937,-0.948563,-0.031555
,,,,-0.30394,-0.944183,-0.007492
,,,,-0.336639,-0.996017,-0.057297
,,,,-0.351578,-0.969101,-0.006241
,,,,-0.316925,-0.97226,-0.041214
,,,,-0.29303,-0.920517,-0.034012
,,,,-0.298492,-0.899536,-0.058395
,,,,-0.300766,-0.877853,-0.048264
,,,,-0.291504,-0.93248,-0.080734
,,,,-0.315918,-0.984299,-0.032211
,,,,-0.275024,-1.053146,-0.059113
,,,,-0.238907,-1.122833,-0.087036
,,,,-0.234497,-1.047775,-0.095734
,,,,-0.209488,-0.891708,-0.095139
,,,,-0.119583,-0.870575,-0.095474
,,,,-0.061478,-0.883102,-0.118851
,,,,-0.020294,-0.992554,-0.056351
,,,,-0.032639,-1.083237,-0.085373
,,,,-0.014771,-1.197495,-0.144272
,,,,-0.071487,-0.977402,-0.10701
,,,,-0.001266,-0.883072,-0.101349
,,,,0.023499,-0.918015,-0.126526
,,,,-0.004745,-1.00412,-0.145126
,,,,0.000519,-1.011948,-0.150391
,,,,0.041779,-1.01413,-0.125458
,,,,0.054062,-0.987122,-0.124542
,,,,0.055527,-0.982407,-0.123856
,,,,0.030411,-0.977081,-0.11908
,,,,0.012543,-1.004776,-0.128662
,,,,-0.005814,-1.016876,-0.149567
,,,,-0.014236,-1.059998,-0.149658
,,,,-0.03627,-1.082657,-0.138794
,,,,-0.072754,-1.154846,-0.148605
,,,,-0.096832,-1.067551,-0.155777
,,,,-0.104263,-0.894821,-0.073608
,,,,-0.056076,-1.038437,-0.036636
,,,,-0.196518,-0.904877,-0.021194
,,,,-0.26001,-0.839569,0.021027
,,,,-0.252594,-1.074707,-0.04335
,,,,-0.214661,-0.969696,-0.048004
,,,,-0.14856,-0.881393,-0.08371
,,,,-0.168259,-0.912766,-0.086929
,,,,-0.205597,-0.941818,-0.091339
,,,,-0.222366,-0.954758,-0.091553
,,,,-0.208984,-0.94075,-0.073883
,,,,-0.218491,-1.011902,-0.053116
,,,,-0.221558,-1.099213,-0.073181
,,,,-0.231613,-1.187408,-0.119141
,,,,-0.131912,-1.297379,-0.078018
,,,,-0.075378,-1.081299,-0.030579
,,,,0.068024,-0.888901,0.051468
,,,,0.086838,-0.909073,-0.003265
,,,,0.022476,-0.948273,-0.031921
,,,,0.027542,-0.866776,-0.045059
,,,,0.039307,-0.920578,-0.064316
,,,,0.042084,-0.950821,-0.078979
,,,,0.062592,-0.998291,-0.092834
,,,,0.035477,-0.949982,-0.085037
,,,,0.020737,-0.947906,-0.112
,,,,0.020615,-1.020172,-0.124557
,,,,-0.016556,-1.066742,-0.130219
,,,,-0.061584,-1.114899,-0.156067
,,,,-0.085373,-1.170242,-0.115234
,,,,-0.087433,-1.291763,-0.118423
,,,,-0.212418,-1.023712,-0.021164
,,,,-0.145569,-0.849701,0.07341
,,,,-0.195633,-0.872665,0.011215
,,,,-0.208252,-0.938492,-0.003937
,,,,-0.221039,-0.934677,-0.046967
,,,,-0.146027,-0.909088,-0.047348
,,,,-0.163116,-0.916763,-0.07695
,,,,-0.212021,-0.920502,-0.077972
,,,,-0.196121,-0.932098,-0.093918
,,,,-0.182526,-0.945389,-0.108658
,,,,-0.185089,-0.958694,-0.116821
,,,,-0.180878,-1.000397,-0.118942
,,,,-0.191391,-1.087769,-0.113541
,,,,-0.204575,-1.115189,-0.165146
,,,,-0.146255,-1.164307,-0.107513
,,,,-0.077133,-1.249466,-0.126877
,,,,-0.050476,-0.92453,0.03302
,,,,0.096146,-0.938095,0.030228
,,,,0.010376,-0.959702,-0.005066
,,,,-0.014816,-0.942719,-0.028244
,,,,0.014435,-0.888168,-0.029602
,,,,0.016647,-0.952362,-0.068268
,,,,0.002533,-0.972733,-0.065491
,,,,0.014145,-0.990921,-0.099304
,,,,0.012115,-0.94368,-0.062073
,,,,-0.001953,-0.932297,-0.108215
,,,,-0.000107,-0.990906,-0.123932
,,,,-0.03302,-1.059448,-0.135574
,,,,-0.073242,-1.09729,-0.150955
,,,,-0.057495,-1.095596,-0.168671
,,,,-0.039322,-1.173279,-0.123901
,,,,-0.098495,-1.348877,-0.118698
,,,,-0.27652,-0.868439,0.008575
,,,,-0.151459,-0.829224,0.076309
,,,,-0.216995,-1.006943,-0.016754
,,,,-0.187866,-0.942383,-0.068253
,,,,-0.188217,-0.857346,-0.047699
,,,,-0.149216,-0.903351,-0.094376
,,,,-0.216217,-0.920807,-0.094803
,,,,-0.227798,-0.942978,-0.100983
,,,,-0.198593,-0.933167,-0.140259
,,,,-0.170013,-0.949234,-0.14975
,,,,-0.184769,-0.9608,-0.169693
,,,,-0.192642,-0.980835,-0.166397
,,,,-0.171722,-1.038132,-0.171494
,,,,-0.164459,-1.095154,-0.187317
,,,,-0.152863,-1.131302,-0.137039
,,,,-0.110962,-1.252258,-0.139099
,,,,-0.12825,-0.954865,-0.016541
,,,,0.011993,-0.920547,0.020782
,,,,-0.001144,-1.00795,-0.005783
,,,,-0.044189,-0.964417,-0.030731
,,,,-0.033051,-0.870056,-0.061752
,,,,-0.009277,-0.915359,-0.079361
,,,,-0.021469,-0.955368,-0.115082
,,,,-0.010849,-0.969635,-0.11496
,,,,-0.011215,-0.915253,-0.108337
,,,,-0.016296,-0.975876,-0.13356
,,,,-0.033127,-1.009277,-0.143799
,,,,-0.05777,-1.03157,-0.175369
,,,,-0.08757,-1.141006,-0.169861
,,,,-0.124588,-1.150604,-0.167313
,,,,-0.111481,-1.326508,-0.110947
,,,,-0.267899,-0.984039,-0.037476
,,,,-0.16684,-0.851318,0.062485
,,,,-0.203156,-0.90535,-0.008499
,,,,-0.202423,-0.929062,-0.017563
,,,,-0.216156,-0.89566,-0.063446
,,,,-0.157974,-0.915131,-0.056503
,,,,-0.18898,-0.901611,-0.072739
,,,,-0.185822,-0.914139,-0.085938
,,,,-0.180496,-0.962082,-0.109726
,,,,-0.181595,-0.940109,-0.111984
,,,,-0.179718,-0.984329,-0.139023
,,,,-0.189987,-0.995758,-0.121216
,,,,-0.181564,-1.088501,-0.134842
,,,,-0.177841,-1.119781,-0.16449
,,,,-0.147446,-1.146729,-0.125656
,,,,-0.120865,-1.261841,-0.142548
,,,,-0.069214,-0.949249,0.009689
,,,,0.081131,-0.884598,0.047455
,,,,0.049728,-0.987,0.005112
,,,,-0.01358,-1.012863,-0.034119
,,,,-0.014206,-0.889084,-0.065567
,,,,0.021103,-0.892227,-0.051575
,,,,-0.013687,-0.939819,-0.104111
,,,,0.006317,-0.961243,-0.109802
,,,,0.010147,-0.948776,-0.100723
,,,,-0.000412,-0.931305,-0.126328
,,,,-0.012909,-1.023773,-0.116669
,,,,-0.05629,-1.05307,-0.150024
,,,,-0.092422,-1.123215,-0.172241
,,,,-0.095581,-1.153427,-0.121017
,,,,-0.082336,-1.303452,-0.065521
,,,,-0.250641,-1.08168,-0.021271
,,,,-0.162277,-0.851166,0.082596
,,,,-0.195587,-0.86409,0.048386
,,,,-0.222839,-0.905304,0.03595
,,,,-0.219635,-0.921448,-0.034073
,,,,-0.181213,-0.882614,-0.039825
,,,,-0.192871,-0.922363,-0.061218
,,,,-0.205475,-0.938156,-0.071808
,,,,-0.213791,-0.936661,-0.105377
,,,,-0.166504,-0.900558,-0.120071
,,,,-0.162659,-0.927551,-0.153137
,,,,-0.167648,-0.995911,-0.145752
,,,,-0.188766,-1.074921,-0.161087
,,,,-0.175705,-1.162308,-0.180298
,,,,-0.159683,-1.182236,-0.171463
,,,,-0.137207,-1.270691,-0.09465
,,,,-0.032028,-0.945648,0.08345
,,,,0.077362,-0.919708,0.055237
,,,,0.044388,-1.014648,0.018234
,,,,-0.017029,-0.914276,-0.063858
,,,,0.012024,-0.836823,-0.072891
,,,,0.027222,-0.930283,-0.074219
,,,,-0.007034,-0.948456,-0.08783
,,,,0.001099,-0.947647,-0.143738
,,,,-0.005722,-0.927368,-0.126755
,,,,0.011047,-0.936966,-0.18338
,,,,-0.021896,-1.04274,-0.152603
,,,,-0.056259,-1.096939,-0.190735
,,,,-0.115005,-1.141907,-0.217651
,,,,-0.049133,-1.207703,-0.171539
,,,,-0.12973,-1.25119,-0.1091
,,,,-0.224884,-0.911819,-0.000137
,,,,-0.174301,-0.900803,0.033249
,,,,-0.223999,-0.999222,-0.014191
,,,,-0.184479,-0.894913,-0.06427
,,,,-0.147263,-0.85672,-0.036041
,,,,-0.14978,-0.884247,-0.085266
,,,,-0.181641,-0.896484,-0.123291
,,,,-0.185608,-0.920135,-0.166351
,,,,-0.166946,-0.932495,-0.089066
,,,,-0.1884,-0.96167,-0.13118
,,,,-0.181992,-1.026413,-0.15239
,,,,-0.20253,-1.089554,-0.153534
,,,,-0.233475,-1.093964,-0.207779
,,,,-0.174698,-1.134125,-0.125687
,,,,-0.092163,-1.236252,-0.112564
,,,,-0.054977,-0.944107,0.017212
,,,,0.068802,-0.961533,0.015366
,,,,-0.015396,-1.011002,-0.038025
,,,,-0.069397,-0.873245,-0.059982
,,,,-0.017517,-0.882233,-0.067276
,,,,-0.016312,-0.935532,-0.094742
,,,,-0.003967,-0.944427,-0.113235
,,,,-0.006058,-0.951004,-0.124008
,,,,-0.013641,-0.948044,-0.141464
,,,,-0.01593,-0.951935,-0.160263
,,,,-0.02504,-0.997559,-0.169067
,,,,-0.085693,-1.102859,-0.203217
,,,,-0.121719,-1.135849,-0.185883
,,,,-0.087296,-1.169083,-0.097809
,,,,-0.070343,-1.310577,-0.073273
,,,,-0.23819,-0.824097,0.043396
,,,,-0.191132,-0.931137,0.042007
,,,,-0.21843,-0.998611,-0.02565
,,,,-0.18222,-0.918762,-0.060684
,,,,-0.155762,-0.856522,-0.055374
,,,,-0.132858,-0.89772,-0.118484
,,,,-0.165787,-0.871704,-0.125031
,,,,-0.159805,-0.917099,-0.130478
,,,,-0.168167,-0.959427,-0.145157
,,,,-0.155914,-0.974472,-0.173172
,,,,-0.161575,-0.98819,-0.164276
,,,,-0.185638,-1.065414,-0.174057
,,,,-0.197647,-1.139969,-0.210571
,,,,-0.141693,-1.148163,-0.156311
,,,,-0.131409,-1.26416,-0.090942
,,,,-0.013214,-0.982849,0.02417
,,,,0.102982,-0.942398,0.067261
,,,,0.089386,-1.021362,0.012085
,,,,-0.00592,-0.925552,-0.036453
,,,,0.003708,-0.826279,-0.050842
,,,,0.022064,-0.901001,-0.070267
,,,,0.010925,-0.969849,-0.108932
,,,,0.016174,-0.95723,-0.098389
,,,,0.014999,-0.93045,-0.138794
,,,,-0.001343,-0.946457,-0.13707
,,,,-0.018112,-1.024597,-0.143326
,,,,-0.062332,-1.107269,-0.160416
,,,,-0.120453,-1.156937,-0.162964
,,,,-0.102951,-1.206543,-0.10968
,,,,-0.118515,-1.382019,-0.08786
,,,,-0.25795,-0.794113,0.04538
,,,,-0.198608,-0.808472,0.035721
,,,,-0.211151,-0.9673,0.001602
,,,,-0.208221,-0.90947,-0.057983
,,,,-0.204193,-0.847748,-0.048248
,,,,-0.19986,-0.897949,-0.10524
,,,,-0.231964,-0.906708,-0.113068
,,,,-0.214401,-0.936478,-0.123062
,,,,-0.188644,-0.929626,-0.126343
,,,,-0.193604,-0.941788,-0.168991
,,,,-0.190994,-1.009094,-0.147919
,,,,-0.209229,-1.059692,-0.150085
,,,,-0.219193,-1.157318,-0.183029
,,,,-0.170044,-1.228836,-0.07843
,,,,-0.040298,-1.193893,-0.064087
,,,,-0.018967,-0.907288,0.059906
,,,,0.097702,-0.9384,0.019821
,,,,0.018799,-0.964111,-0.0215
,,,,-0.022659,-0.846024,-0.057663
,,,,0.025085,-0.878952,-0.033127
,,,,-0.002777,-0.958847,-0.07518
,,,,0.000275,-0.967758,-0.083374
,,,,0.008575,-0.944153,-0.092361
,,,,0.008621,-0.941544,-0.109787
,,,,-0.010773,-1.008377,-0.145279
,,,,-0.038956,-1.040665,-0.148392
,,,,-0.10556,-1.098969,-0.180908
,,,,-0.12059,-1.105347,-0.141434
,,,,-0.113052,-1.326736,-0.084595
,,,,-0.210419,-1.166931,-0.106949
,,,,-0.219818,-0.747604,0.044083
,,,,-0.205902,-0.83252,-0.002579
,,,,-0.242996,-0.976761,-0.026428
,,,,-0.229767,-0.919708,-0.057404
,,,,-0.215424,-0.869034,-0.07695
,,,,-0.193909,-0.893555,-0.108444
,,,,-0.198532,-0.913864,-0.146317
,,,,-0.181046,-0.948822,-0.154694
,,,,-0.15802,-0.918823,-0.158981
,,,,-0.151642,-0.9328,-0.181244
,,,,-0.168732,-1.000992,-0.182343
,,,,-0.177475,-1.041901,-0.188934
,,,,-0.189529,-1.120667,-0.194763
,,,,-0.163605,-1.192825,-0.139023
,,,,-0.095352,-1.262253,-0.127197
,,,,-0.059555,-0.886292,0.036545
,,,,0.096146,-0.936737,0.032761
,,,,0.02504,-1.02002,0.00882
,,,,-0.027618,-0.938324,-0.035339
,,,,0.012146,-0.863235,-0.062744
,,,,0.015335,-0.918121,-0.070297
,,,,0.023209,-0.951675,-0.096939
,,,,0.01767,-0.951141,-0.10257
,,,,-0.001007,-0.93306,-0.143799
,,,,-0.014359,-0.934708,-0.151627
,,,,-0.026962,-1.007309,-0.136047
,,,,-0.058426,-1.056549,-0.214783
,,,,-0.118866,-1.143021,-0.175446
,,,,-0.118607,-1.117233,-0.221115
,,,,-0.111313,-1.327057,-0.081238
,,,,-0.190659,-1.03244,-0.036987
,,,,-0.176514,-0.776886,0.029205
,,,,-0.18042,-0.957932,-0.010345
,,,,-0.195328,-0.973724,0.013992
,,,,-0.193741,-0.875107,-0.095795
,,,,-0.123779,-0.884979,-0.058197
,,,,-0.185516,-0.922455,-0.054703
,,,,-0.197113,-0.906998,-0.091568
,,,,-0.174744,-0.959335,-0.116928
,,,,-0.149307,-0.943146,-0.127747
,,,,-0.157944,-0.969269,-0.130264
,,,,-0.174637,-1.004974,-0.132751
,,,,-0.161652,-1.084045,-0.161835
,,,,-0.188446,-1.10408,-0.119949
,,,,-0.214264,-1.161011,-0.085464
,,,,-0.01355,-1.21666,-0.0793
,,,,-0.02034,-0.901688,0.02774
,,,,0.055832,-0.958618,0.004593
,,,,0.00032,-0.984482,-0.004684
,,,,-0.024307,-0.918427,-0.118439
,,,,0.011627,-0.868164,-0.036758
,,,,-0.008759,-0.973053,-0.075867
,,,,-0.014435,-0.971008,-0.076309
,,,,-0.011871,-0.944656,-0.074738
,,,,-0.014359,-0.941315,-0.102127
,,,,-0.016037,-0.985672,-0.119781
,,,,-0.029221,-1.016876,-0.141586
,,,,-0.061127,-1.056122,-0.15834
,,,,-0.09523,-1.073212,-0.170837
,,,,-0.062363,-1.14772,-0.162918
,,,,-0.126144,-1.219757,-0.171753
,,,,-0.218719,-1.025772,-0.115326
,,,,-0.14827,-0.926208,0.014847
,,,,-0.22554,-0.85762,-0.019852
,,,,-0.245102,-0.963867,-0.04834
,,,,-0.212631,-0.952667,-0.040894
,,,,-0.164871,-0.899017,-0.052979
,,,,-0.177444,-0.906708,-0.086792
,,,,-0.199646,-0.931137,-0.091309
,,,,-0.189606,-0.972031,-0.093842
,,,,-0.192703,-0.947174,-0.109314
,,,,-0.196732,-0.961258,-0.120529
,,,,-0.162735,-0.987015,-0.108139
,,,,-0.226944,-1.055756,-0.179474
,,,,-0.141998,-1.055618,-0.106949
,,,,-0.110962,-1.305725,-0.166962
,,,,-0.047867,-1.047531,-0.033417
,,,,0.011002,-0.920181,0.021851
,,,,0.058945,-0.855927,0.020233
,,,,0.012283,-0.969833,0.026794
,,,,-0.01619,-1.096329,-0.048935
,,,,-0.046051,-0.928986,-0.035309
,,,,-0.004425,-0.922592,-0.020462
,,,,-0.015808,-0.984665,-0.011124
,,,,-0.018127,-1.030563,-0.023865
,,,,-0.049225,-1.024216,-0.021469
,,,,-0.061661,-0.989029,-0.050354
,,,,-0.055359,-0.997955,-0.060318
,,,,-0.075363,-0.992813,-0.068359
